page_id,topic_kw,value
553,community,0.0038867514
553,s,0.0038313756
553,trees,0.0036794073
554,melbourne,0.01860977
554,city,0.013051031
554,water,0.005688678
554,people,0.005133335
554,street,0.004458912
554,community,0.0044245454
554,page,0.0041500623
554,information,0.004067888
554,animal,0.0037613546
554,business,0.0037414955
555,melbourne,0.0170408
555,city,0.014746319
555,council,0.007423665
555,business,0.006557679
555,page,0.006107763
555,content,0.0049789455
555,–,0.004789935
555,information,0.0046732905
555,new,0.004363217
555,share,0.004259302
556,street,0.008508198
556,melbourne,0.0078059183
556,city,0.006087381
556,refugee,0.0054148166
556,road,0.005358369
556,recycling,0.005299879
556,form,0.005220309
556,safety,0.005114128
556,users,0.005063781
556,water,0.0044079837
557,melbourne,0.00846619
557,information,0.007085708
557,city,0.004769113
557,food,0.0046481015
557,council,0.004231772
557,waste,0.0039088186
557,space,0.003869223
557,signal,0.0035533588
557,page,0.0031844461
557,marina,0.0031270385
558,melbourne,0.024449266
558,city,0.021958811
558,victoria,0.0059106015
558,council,0.0052444143
558,program,0.0045433
558,community,0.0041723694
558,plan,0.0040326826
558,page,0.0040245284
558,information,0.0039579007
558,content,0.0039537544
559,melbourne,0.015409922
559,city,0.0118637355
559,building,0.011755831
559,community,0.010445781
559,street,0.007555796
559,new,0.0053180656
559,public,0.005298525
559,works,0.00471316
559,content,0.004220059
559,page,0.0040902155
560,melbourne,0.016082209
560,city,0.011304067
560,street,0.010648843
560,space,0.0068208273
560,community,0.00578264
560,public,0.004772023
560,new,0.004583354
560,park,0.004450352
560,spaces,0.00428956
560,information,0.0035658355
561,melbourne,0.0071263737
561,financial,0.0065575526
561,policy,0.005994475
561,business,0.005547068
561,council,0.0053867176
561,hardship,0.005373075
561,children,0.005253842
561,information,0.0045826267
561,food,0.0044843373
561,artplay,0.004426921
562,permit,0.011519492
562,city,0.011242623
562,melbourne,0.0106723765
562,community,0.005846147
562,use,0.0056287814
562,information,0.0052758525
562,pay,0.0047711404
562,building,0.0043808385
562,fine,0.004236251
562,planning,0.0041182684
563,melbourne,0.019237483
563,city,0.013704479
563,community,0.008589025
563,local,0.0053000865
563,street,0.0051612356
563,park,0.0045645386
563,–,0.004257768
563,information,0.004219576
563,victoria,0.0040563177
563,food,0.0038734751
564,melbourne,0.013751401
564,booking,0.012053216
564,access,0.009542291
564,city,0.00820842
564,conditions,0.007925433
564,community,0.0072422195
564,form,0.0067896578
564,information,0.0059258053
564,kb,0.00555677
564,terms,0.005538296
565,melbourne,0.013751401
565,booking,0.012053216
565,access,0.009542291
565,city,0.00820842
565,conditions,0.007925433
565,community,0.0072422195
565,form,0.0067896578
565,information,0.0059258053
565,kb,0.00555677
565,terms,0.005538296
566,melbourne,0.020682551
566,city,0.013075839
566,program,0.005938784
566,community,0.0046747443
566,required,0.004373588
566,application,0.0042290585
566,water,0.003801623
566,council,0.0035176538
566,event,0.0034791885
566,public,0.003293998
567,melbourne,0.01181425
567,city,0.009119571
567,community,0.0069088107
567,booking,0.006759454
567,form,0.006460903
567,room,0.006025306
567,building,0.005331553
567,kb,0.0047151665
567,services,0.004203692
567,online,0.003970295
568,melbourne,0.013751401
568,booking,0.012053216
568,access,0.009542291
568,city,0.00820842
568,conditions,0.007925433
568,community,0.0072422195
568,form,0.0067896578
568,information,0.0059258053
568,kb,0.00555677
568,terms,0.005538296
569,melbourne,0.023864675
569,city,0.011463315
569,community,0.004591528
569,people,0.0041690352
569,support,0.0038210065
569,page,0.0037619814
569,water,0.003761751
569,share,0.0037343933
569,s,0.0036630533
569,year,0.0035961266
570,melbourne,0.014609116
570,city,0.011814715
570,community,0.0060454826
570,space,0.0056731203
570,public,0.00550941
570,new,0.005093718
570,plan,0.004284692
570,people,0.004174097
570,spaces,0.00404485
570,support,0.0037088878
571,melbourne,0.013751401
571,booking,0.012053216
571,access,0.009542291
571,city,0.00820842
571,conditions,0.007925433
571,community,0.0072422195
571,form,0.0067896578
571,information,0.0059258053
571,kb,0.00555677
571,terms,0.005538296
572,melbourne,0.013751401
572,booking,0.012053216
572,access,0.009542291
572,city,0.00820842
572,conditions,0.007925433
572,community,0.0072422195
572,form,0.0067896578
572,information,0.0059258053
572,kb,0.00555677
572,terms,0.005538296
573,melbourne,0.013751401
573,booking,0.012053216
573,access,0.009542291
573,city,0.00820842
573,conditions,0.007925433
573,community,0.0072422195
573,form,0.0067896578
573,information,0.0059258053
573,kb,0.00555677
573,terms,0.005538296
574,melbourne,0.013751401
574,booking,0.012053216
574,access,0.009542291
574,city,0.00820842
574,conditions,0.007925433
574,community,0.0072422195
574,form,0.0067896578
574,information,0.0059258053
574,kb,0.00555677
574,terms,0.005538296
575,melbourne,0.015386404
575,city,0.009897605
575,information,0.008460914
575,public,0.007011797
575,waste,0.004907176
575,community,0.0042660376
575,program,0.0041373274
575,plan,0.0039469227
575,building,0.0036974999
575,share,0.003303176
576,melbourne,0.013751401
576,booking,0.012053216
576,access,0.009542291
576,city,0.00820842
576,conditions,0.007925433
576,community,0.0072422195
576,form,0.0067896578
576,information,0.0059258053
576,kb,0.00555677
576,terms,0.005538296
577,melbourne,0.013751401
577,booking,0.012053216
577,access,0.009542291
577,city,0.00820842
577,conditions,0.007925433
577,community,0.0072422195
577,form,0.0067896578
577,information,0.0059258053
577,kb,0.00555677
577,terms,0.005538296
578,melbourne,0.013730832
578,permit,0.011498543
578,city,0.009295533
578,information,0.0066507678
578,permits,0.0060240524
578,required,0.0048039826
578,street,0.004502336
578,parking,0.0045015025
578,business,0.003862588
578,victoria,0.0035804133
579,melbourne,0.013751401
579,booking,0.012053216
579,access,0.009542291
579,city,0.00820842
579,conditions,0.007925433
579,community,0.0072422195
579,form,0.0067896578
579,information,0.0059258053
579,kb,0.00555677
579,terms,0.005538296
580,melbourne,0.013751401
580,booking,0.012053216
580,access,0.009542291
580,city,0.00820842
580,conditions,0.007925433
580,community,0.0072422195
580,form,0.0067896578
580,information,0.0059258053
580,kb,0.00555677
580,terms,0.005538296
581,melbourne,0.013751401
581,booking,0.012053216
581,access,0.009542291
581,city,0.00820842
581,conditions,0.007925433
581,community,0.0072422195
581,form,0.0067896578
581,information,0.0059258053
581,kb,0.00555677
581,terms,0.005538296
582,melbourne,0.013751401
582,booking,0.012053216
582,access,0.009542291
582,city,0.00820842
582,conditions,0.007925433
582,community,0.0072422195
582,form,0.0067896578
582,information,0.0059258053
582,kb,0.00555677
582,terms,0.005538296
583,melbourne,0.01181425
583,city,0.009119571
583,community,0.0069088107
583,booking,0.006759454
583,form,0.006460903
583,room,0.006025306
583,building,0.005331553
583,kb,0.0047151665
583,services,0.004203692
583,online,0.003970295
584,melbourne,0.023671543
584,city,0.014660326
584,community,0.007215537
584,heritage,0.006716662
584,people,0.0062401276
584,market,0.005660206
584,street,0.005517966
584,share,0.005248014
584,permit,0.004844083
584,content,0.004410229
585,melbourne,0.013730832
585,permit,0.011498543
585,city,0.009295533
585,information,0.0066507678
585,permits,0.0060240524
585,required,0.0048039826
585,street,0.004502336
585,parking,0.0045015025
585,business,0.003862588
585,victoria,0.0035804133
586,business,0.010728476
586,city,0.008661916
586,melbourne,0.007992832
586,community,0.007840232
586,tobacco,0.005548386
586,venue,0.0054717823
586,form,0.005317888
586,hire,0.005013146
586,booking,0.0049488875
586,support,0.004895269
587,booking,0.016236033
587,form,0.014665601
587,regular,0.014160678
587,users,0.013668079
587,melbourne,0.012037474
587,kb,0.011381376
587,doc,0.009114595
587,casual,0.008273202
587,city,0.0071680034
587,hours,0.006970968
588,booking,0.016236033
588,form,0.014665601
588,regular,0.014160678
588,users,0.013668079
588,melbourne,0.012037474
588,kb,0.011381376
588,doc,0.009114595
588,casual,0.008273202
588,city,0.0071680034
588,hours,0.006970968
589,booking,0.016236033
589,form,0.014665601
589,regular,0.014160678
589,users,0.013668079
589,melbourne,0.012037474
589,kb,0.011381376
589,doc,0.009114595
589,casual,0.008273202
589,city,0.0071680034
589,hours,0.006970968
590,melbourne,0.016082209
590,city,0.011304067
590,street,0.010648843
590,space,0.0068208273
590,community,0.00578264
590,public,0.004772023
590,new,0.004583354
590,park,0.004450352
590,spaces,0.00428956
590,information,0.0035658355
591,booking,0.016236033
591,form,0.014665601
591,regular,0.014160678
591,users,0.013668079
591,melbourne,0.012037474
591,kb,0.011381376
591,doc,0.009114595
591,casual,0.008273202
591,city,0.0071680034
591,hours,0.006970968
592,booking,0.016236033
592,form,0.014665601
592,regular,0.014160678
592,users,0.013668079
592,melbourne,0.012037474
592,kb,0.011381376
592,doc,0.009114595
592,casual,0.008273202
592,city,0.0071680034
592,hours,0.006970968
593,booking,0.016236033
593,form,0.014665601
593,regular,0.014160678
593,users,0.013668079
593,melbourne,0.012037474
593,kb,0.011381376
593,doc,0.009114595
593,casual,0.008273202
593,city,0.0071680034
593,hours,0.006970968
594,booking,0.016236033
594,form,0.014665601
594,regular,0.014160678
594,users,0.013668079
594,melbourne,0.012037474
594,kb,0.011381376
594,doc,0.009114595
594,casual,0.008273202
594,city,0.0071680034
594,hours,0.006970968
595,booking,0.016236033
595,form,0.014665601
595,regular,0.014160678
595,users,0.013668079
595,melbourne,0.012037474
595,kb,0.011381376
595,doc,0.009114595
595,casual,0.008273202
595,city,0.0071680034
595,hours,0.006970968
596,booking,0.016236033
596,form,0.014665601
596,regular,0.014160678
596,users,0.013668079
596,melbourne,0.012037474
596,kb,0.011381376
596,doc,0.009114595
596,casual,0.008273202
596,city,0.0071680034
596,hours,0.006970968
597,booking,0.016236033
597,form,0.014665601
597,regular,0.014160678
597,users,0.013668079
597,melbourne,0.012037474
597,kb,0.011381376
597,doc,0.009114595
597,casual,0.008273202
597,city,0.0071680034
597,hours,0.006970968
598,booking,0.016236033
598,form,0.014665601
598,regular,0.014160678
598,users,0.013668079
598,melbourne,0.012037474
598,kb,0.011381376
598,doc,0.009114595
598,casual,0.008273202
598,city,0.0071680034
598,hours,0.006970968
599,booking,0.016236033
599,form,0.014665601
599,regular,0.014160678
599,users,0.013668079
599,melbourne,0.012037474
599,kb,0.011381376
599,doc,0.009114595
599,casual,0.008273202
599,city,0.0071680034
599,hours,0.006970968
600,booking,0.016236033
600,form,0.014665601
600,regular,0.014160678
600,users,0.013668079
600,melbourne,0.012037474
600,kb,0.011381376
600,doc,0.009114595
600,casual,0.008273202
600,city,0.0071680034
600,hours,0.006970968
601,booking,0.016236033
601,form,0.014665601
601,regular,0.014160678
601,users,0.013668079
601,melbourne,0.012037474
601,kb,0.011381376
601,doc,0.009114595
601,casual,0.008273202
601,city,0.0071680034
601,hours,0.006970968
602,booking,0.016236033
602,form,0.014665601
602,regular,0.014160678
602,users,0.013668079
602,melbourne,0.012037474
602,kb,0.011381376
602,doc,0.009114595
602,casual,0.008273202
602,city,0.0071680034
602,hours,0.006970968
603,booking,0.016236033
603,form,0.014665601
603,regular,0.014160678
603,users,0.013668079
603,melbourne,0.012037474
603,kb,0.011381376
603,doc,0.009114595
603,casual,0.008273202
603,city,0.0071680034
603,hours,0.006970968
604,booking,0.016236033
604,form,0.014665601
604,regular,0.014160678
604,users,0.013668079
604,melbourne,0.012037474
604,kb,0.011381376
604,doc,0.009114595
604,casual,0.008273202
604,city,0.0071680034
604,hours,0.006970968
605,melbourne,0.023199283
605,city,0.013036748
605,business,0.005799956
605,council,0.0048794327
605,street,0.0042618224
605,public,0.0039527453
605,information,0.0039241672
605,venue,0.0038841637
605,use,0.0038821015
605,program,0.0038684807
606,melbourne,0.019668546
606,city,0.015803441
606,information,0.0065750303
606,services,0.0057657845
606,people,0.0055588526
606,support,0.0046505616
606,public,0.004602652
606,permit,0.0042638523
606,building,0.004248097
606,page,0.0041442188
607,melbourne,0.010980309
607,city,0.008612242
607,information,0.007834379
607,council,0.0068750405
607,heritage,0.0058256416
607,building,0.0057638395
607,marina,0.0053295456
607,s,0.00458481
607,data,0.004511753
607,including,0.004461247
608,melbourne,0.014609116
608,city,0.011814715
608,community,0.0060454826
608,space,0.0056731203
608,public,0.00550941
608,new,0.005093718
608,plan,0.004284692
608,people,0.004174097
608,spaces,0.00404485
608,support,0.0037088878
609,melbourne,0.013751401
609,booking,0.012053216
609,access,0.009542291
609,city,0.00820842
609,conditions,0.007925433
609,community,0.0072422195
609,form,0.0067896578
609,information,0.0059258053
609,kb,0.00555677
609,terms,0.005538296
610,melbourne,0.013751401
610,booking,0.012053216
610,access,0.009542291
610,city,0.00820842
610,conditions,0.007925433
610,community,0.0072422195
610,form,0.0067896578
610,information,0.0059258053
610,kb,0.00555677
610,terms,0.005538296
611,melbourne,0.013751401
611,booking,0.012053216
611,access,0.009542291
611,city,0.00820842
611,conditions,0.007925433
611,community,0.0072422195
611,form,0.0067896578
611,information,0.0059258053
611,kb,0.00555677
611,terms,0.005538296
612,melbourne,0.013751401
612,booking,0.012053216
612,access,0.009542291
612,city,0.00820842
612,conditions,0.007925433
612,community,0.0072422195
612,form,0.0067896578
612,information,0.0059258053
612,kb,0.00555677
612,terms,0.005538296
613,melbourne,0.013751401
613,booking,0.012053216
613,access,0.009542291
613,city,0.00820842
613,conditions,0.007925433
613,community,0.0072422195
613,form,0.0067896578
613,information,0.0059258053
613,kb,0.00555677
613,terms,0.005538296
614,melbourne,0.013751401
614,booking,0.012053216
614,access,0.009542291
614,city,0.00820842
614,conditions,0.007925433
614,community,0.0072422195
614,form,0.0067896578
614,information,0.0059258053
614,kb,0.00555677
614,terms,0.005538296
615,melbourne,0.013751401
615,booking,0.012053216
615,access,0.009542291
615,city,0.00820842
615,conditions,0.007925433
615,community,0.0072422195
615,form,0.0067896578
615,information,0.0059258053
615,kb,0.00555677
615,terms,0.005538296
616,melbourne,0.013751401
616,booking,0.012053216
616,access,0.009542291
616,city,0.00820842
616,conditions,0.007925433
616,community,0.0072422195
616,form,0.0067896578
616,information,0.0059258053
616,kb,0.00555677
616,terms,0.005538296
617,city,0.00783383
617,melbourne,0.0078026634
617,street,0.007371421
617,building,0.006302018
617,energy,0.0060716085
617,permit,0.0046961117
617,community,0.004597854
617,public,0.004411393
617,information,0.004122662
617,email,0.004069058
618,melbourne,0.013751401
618,booking,0.012053216
618,access,0.009542291
618,city,0.00820842
618,conditions,0.007925433
618,community,0.0072422195
618,form,0.0067896578
618,information,0.0059258053
618,kb,0.00555677
618,terms,0.005538296
619,melbourne,0.013913732
619,planning,0.010287682
619,city,0.009573933
619,information,0.007271927
619,public,0.0068716886
619,permit,0.0067584957
619,application,0.005750992
619,building,0.0051586786
619,need,0.0049751885
619,event,0.0049433406
620,melbourne,0.030578641
620,city,0.023179527
620,information,0.00541173
620,food,0.0049132993
620,business,0.0046947356
620,support,0.004507689
620,people,0.0039867903
620,event,0.003977593
620,public,0.0036904393
620,street,0.0036702175
621,melbourne,0.019668546
621,city,0.015803441
621,information,0.0065750303
621,services,0.0057657845
621,people,0.0055588526
621,support,0.0046505616
621,public,0.004602652
621,permit,0.0042638523
621,building,0.004248097
621,page,0.0041442188
622,melbourne,0.011191886
622,city,0.008678201
622,form,0.0054810843
622,access,0.004612558
622,venue,0.0044363188
622,heritage,0.004214926
622,tree,0.003956008
622,building,0.0037412092
622,information,0.0036857245
622,online,0.003481663
623,city,0.015340483
623,food,0.012350719
623,melbourne,0.01221626
623,waste,0.009697276
623,street,0.0068888944
623,recycling,0.006672221
623,bin,0.005662314
623,–,0.005295032
623,bins,0.0050770794
623,public,0.0049683875
624,city,0.022468578
624,melbourne,0.017224021
624,council,0.0073850234
624,business,0.0069520925
624,community,0.0056803734
624,grants,0.005530242
624,people,0.0048066964
624,local,0.004431874
624,support,0.0043845554
624,information,0.004370621
625,melbourne,0.016723797
625,city,0.010645355
625,parking,0.010273107
625,street,0.008560724
625,permit,0.008524456
625,2,0.0052063954
625,people,0.00520521
625,information,0.005142249
625,garden,0.0039956025
625,homelessness,0.0038052197
626,melbourne,0.015467176
626,city,0.011287349
626,information,0.0061342716
626,application,0.0059186714
626,building,0.0051540863
626,project,0.005050437
626,works,0.0050400742
626,apply,0.004519541
626,1,0.003927879
626,permit,0.0036813682
627,melbourne,0.014803368
627,permit,0.013347596
627,city,0.010464217
627,building,0.009451968
627,need,0.005747376
627,property,0.0056508575
627,application,0.005480091
627,creative,0.0053606005
627,planning,0.0051000156
627,information,0.004977543
628,city,0.022468578
628,melbourne,0.017224021
628,council,0.0073850234
628,business,0.0069520925
628,community,0.0056803734
628,grants,0.005530242
628,people,0.0048066964
628,local,0.004431874
628,support,0.0043845554
628,information,0.004370621
629,melbourne,0.01619809
629,city,0.011862292
629,public,0.009221704
629,need,0.006653989
629,art,0.0053800344
629,building,0.0048172353
629,project,0.0043937205
629,works,0.0041468637
629,venue,0.0038621025
629,energy,0.003830911
630,melbourne,0.024449266
630,city,0.021958811
630,victoria,0.0059106015
630,council,0.0052444143
630,program,0.0045433
630,community,0.0041723694
630,plan,0.0040326826
630,page,0.0040245284
630,information,0.0039579007
630,content,0.0039537544
631,business,0.010728476
631,city,0.008661916
631,melbourne,0.007992832
631,community,0.007840232
631,tobacco,0.005548386
631,venue,0.0054717823
631,form,0.005317888
631,hire,0.005013146
631,booking,0.0049488875
631,support,0.004895269
632,city,0.01740772
632,melbourne,0.014806136
632,permit,0.0066317404
632,application,0.006439543
632,business,0.0055139507
632,–,0.004875045
632,street,0.0048621437
632,information,0.0048486697
632,parking,0.0048113517
632,public,0.004621153
633,melbourne,0.015285499
633,heritage,0.014790881
633,city,0.013511003
633,parking,0.009187393
633,permit,0.0070902607
633,public,0.006262695
633,park,0.005197035
633,new,0.004854129
633,design,0.004613609
633,gardens,0.0043069315
634,city,0.013127766
634,melbourne,0.011711862
634,council,0.008812201
634,required,0.0052438
634,information,0.004781066
634,permit,0.0042190654
634,committee,0.00415188
634,public,0.0040687495
634,local,0.004006283
634,application,0.003925487
635,melbourne,0.013777966
635,community,0.01109255
635,city,0.011022648
635,grants,0.010378031
635,public,0.008611891
635,green,0.008289498
635,recipients,0.007538063
635,market,0.0058898586
635,kb,0.0055776457
635,planning,0.0055001485
636,melbourne,0.016047744
636,city,0.011071678
636,share,0.0051087346
636,information,0.0048576505
636,waste,0.004573967
636,children,0.004426893
636,services,0.003836311
636,use,0.003738122
636,permit,0.003526064
636,people,0.0034997
637,melbourne,0.012968089
637,city,0.011136361
637,new,0.0051226364
637,information,0.0050816275
637,building,0.0047002677
637,s,0.0041663996
637,–,0.004018819
637,share,0.004015833
637,page,0.003997285
637,apply,0.003804637
638,melbourne,0.015285499
638,heritage,0.014790881
638,city,0.013511003
638,parking,0.009187393
638,permit,0.0070902607
638,public,0.006262695
638,park,0.005197035
638,new,0.004854129
638,design,0.004613609
638,gardens,0.0043069315
639,permit,0.01318807
639,melbourne,0.010147031
639,city,0.009375774
639,street,0.006391573
639,information,0.00587218
639,application,0.0057402533
639,property,0.0052263527
639,permits,0.0045323055
639,need,0.0044949697
639,public,0.0044450723
640,city,0.01811362
640,melbourne,0.0109305065
640,marina,0.005763454
640,heritage,0.0053562173
640,open,0.004256878
640,council,0.0041649546
640,community,0.0036433646
640,planning,0.0035993187
640,information,0.0034314538
640,building,0.0033210583
641,city,0.012800765
641,melbourne,0.011244797
641,business,0.007996547
641,permit,0.0070907217
641,need,0.0055495594
641,use,0.005453978
641,parking,0.005201939
641,support,0.004983834
641,council,0.0046356893
641,food,0.004431231
642,melbourne,0.01181425
642,city,0.009119571
642,community,0.0069088107
642,booking,0.006759454
642,form,0.006460903
642,room,0.006025306
642,building,0.005331553
642,kb,0.0047151665
642,services,0.004203692
642,online,0.003970295
643,melbourne,0.013331991
643,city,0.009723282
643,street,0.006020625
643,tree,0.0051217657
643,use,0.004911588
643,energy,0.004064926
643,local,0.0039121103
643,community,0.0038867514
643,s,0.0038313756
643,trees,0.0036794073
644,melbourne,0.016723797
644,city,0.010645355
644,parking,0.010273107
644,street,0.008560724
644,permit,0.008524456
644,2,0.0052063954
644,people,0.00520521
644,information,0.005142249
644,garden,0.0039956025
644,homelessness,0.0038052197
645,melbourne,0.019319432
645,city,0.009174986
645,information,0.005047274
645,event,0.00492311
645,public,0.004824847
645,use,0.0046007824
645,–,0.0041936124
645,design,0.0038955128
645,page,0.0037782008
645,permit,0.0032840495
646,melbourne,0.02645895
646,city,0.010073426
646,permit,0.008678711
646,plan,0.007817619
646,booking,0.0049862647
646,information,0.0046632257
646,new,0.0046309154
646,2022,0.004157803
646,form,0.0035834026
646,page,0.0034281856
647,melbourne,0.019668546
647,city,0.015803441
647,information,0.0065750303
647,services,0.0057657845
647,people,0.0055588526
647,support,0.0046505616
647,public,0.004602652
647,permit,0.0042638523
647,building,0.004248097
647,page,0.0041442188
648,melbourne,0.02812381
648,city,0.019160064
648,planning,0.017987965
648,design,0.0070415316
648,building,0.0064896923
648,permit,0.0055329865
648,project,0.0054031936
648,applications,0.004839303
648,information,0.0044800993
648,services,0.004268556
649,melbourne,0.023773834
649,city,0.02146817
649,business,0.008534389
649,program,0.0058959275
649,new,0.005497634
649,small,0.0051172418
649,content,0.0043247696
649,public,0.0043194746
649,community,0.0039810976
649,heritage,0.003951567
650,melbourne,0.013751401
650,booking,0.012053216
650,access,0.009542291
650,city,0.00820842
650,conditions,0.007925433
650,community,0.0072422195
650,form,0.0067896578
650,information,0.0059258053
650,kb,0.00555677
650,terms,0.005538296
651,melbourne,0.019668546
651,city,0.015803441
651,information,0.0065750303
651,services,0.0057657845
651,people,0.0055588526
651,support,0.0046505616
651,public,0.004602652
651,permit,0.0042638523
651,building,0.004248097
651,page,0.0041442188
652,melbourne,0.012968089
652,city,0.011136361
652,new,0.0051226364
652,information,0.0050816275
652,building,0.0047002677
652,s,0.0041663996
652,–,0.004018819
652,share,0.004015833
652,page,0.003997285
652,apply,0.003804637
653,melbourne,0.01823038
653,city,0.017268509
653,information,0.0061782524
653,business,0.0053764354
653,page,0.0049374085
653,public,0.0049296
653,program,0.004791965
653,content,0.004227348
653,plan,0.0041903225
653,council,0.0041228025
654,melbourne,0.010980309
654,city,0.008612242
654,information,0.007834379
654,council,0.0068750405
654,heritage,0.0058256416
654,building,0.0057638395
654,marina,0.0053295456
654,s,0.00458481
654,data,0.004511753
654,including,0.004461247
655,melbourne,0.019184593
655,city,0.017226757
655,street,0.011890962
655,business,0.0050827083
655,permit,0.004780488
655,food,0.0044606975
655,project,0.004304949
655,parking,0.0042825215
655,urban,0.003790279
655,community,0.0036220844
656,melbourne,0.02812381
656,city,0.019160064
656,planning,0.017987965
656,design,0.0070415316
656,building,0.0064896923
656,permit,0.0055329865
656,project,0.0054031936
656,applications,0.004839303
656,information,0.0044800993
656,services,0.004268556
657,city,0.018698098
657,melbourne,0.009051568
657,business,0.008076921
657,public,0.007306069
657,information,0.0062345387
657,people,0.0050171274
657,content,0.003941439
657,works,0.003911929
657,need,0.003718634
657,page,0.0035947294
658,melbourne,0.015990093
658,city,0.010845749
658,plan,0.0072373417
658,food,0.0064615626
658,community,0.0061961645
658,safety,0.005996659
658,share,0.005011299
658,page,0.00480784
658,people,0.004739257
658,waste,0.0046301335
659,melbourne,0.02354788
659,city,0.018978262
659,parking,0.0068860813
659,plan,0.0057940786
659,community,0.004898334
659,page,0.004774773
659,waste,0.0045775636
659,planning,0.003628222
659,share,0.0035075906
659,area,0.003478524
660,city,0.022468578
660,melbourne,0.017224021
660,council,0.0073850234
660,business,0.0069520925
660,community,0.0056803734
660,grants,0.005530242
660,people,0.0048066964
660,local,0.004431874
660,support,0.0043845554
660,information,0.004370621
661,city,0.015711872
661,melbourne,0.013176517
661,food,0.010540269
661,information,0.0052079773
661,–,0.0048694755
661,need,0.004763736
661,business,0.0046980917
661,share,0.00406766
661,public,0.0040547457
661,page,0.0038693366
662,melbourne,0.013751401
662,booking,0.012053216
662,access,0.009542291
662,city,0.00820842
662,conditions,0.007925433
662,community,0.0072422195
662,form,0.0067896578
662,information,0.0059258053
662,kb,0.00555677
662,terms,0.005538296
663,melbourne,0.024449266
663,city,0.021958811
663,victoria,0.0059106015
663,council,0.0052444143
663,program,0.0045433
663,community,0.0041723694
663,plan,0.0040326826
663,page,0.0040245284
663,information,0.0039579007
663,content,0.0039537544
664,melbourne,0.015639964
664,city,0.010807562
664,heritage,0.010800386
664,street,0.009789311
664,permit,0.0070414613
664,information,0.0056422884
664,place,0.0052814246
664,public,0.0046976884
664,building,0.0041065193
664,1,0.003583132
665,melbourne,0.0156174945
665,city,0.012430034
665,street,0.008567307
665,permit,0.008310662
665,new,0.007213612
665,public,0.0049098576
665,victoria,0.004543212
665,building,0.0039983215
665,information,0.003719891
665,road,0.0033286312
666,melbourne,0.01914991
666,city,0.010478874
666,street,0.0065673753
666,public,0.0062918626
666,food,0.0060848007
666,waste,0.005297364
666,need,0.004900706
666,community,0.004571095
666,permit,0.0043360256
666,gardens,0.004083018
667,melbourne,0.0156174945
667,city,0.012430034
667,street,0.008567307
667,permit,0.008310662
667,new,0.007213612
667,public,0.0049098576
667,victoria,0.004543212
667,building,0.0039983215
667,information,0.003719891
667,road,0.0033286312
668,melbourne,0.019668546
668,city,0.015803441
668,information,0.0065750303
668,services,0.0057657845
668,people,0.0055588526
668,support,0.0046505616
668,public,0.004602652
668,permit,0.0042638523
668,building,0.004248097
668,page,0.0041442188
669,melbourne,0.0156174945
669,city,0.012430034
669,street,0.008567307
669,permit,0.008310662
669,new,0.007213612
669,public,0.0049098576
669,victoria,0.004543212
669,building,0.0039983215
669,information,0.003719891
669,road,0.0033286312
670,melbourne,0.01943421
670,city,0.010376422
670,permit,0.0069476073
670,street,0.0045270836
670,need,0.0041511892
670,business,0.0041496074
670,design,0.004072903
670,community,0.0039513214
670,s,0.0039414386
670,building,0.0038048713
671,melbourne,0.01914991
671,city,0.010478874
671,street,0.0065673753
671,public,0.0062918626
671,food,0.0060848007
671,waste,0.005297364
671,need,0.004900706
671,community,0.004571095
671,permit,0.0043360256
671,gardens,0.004083018
672,city,0.02566961
672,melbourne,0.02273015
672,building,0.0120266825
672,information,0.010483041
672,permit,0.0076443707
672,planning,0.0066422834
672,data,0.006294512
672,required,0.0051633343
672,application,0.004991627
672,form,0.0044635134
673,city,0.015124705
673,melbourne,0.013862845
673,victoria,0.006381244
673,event,0.005482748
673,public,0.0046708975
673,market,0.004649282
673,council,0.0042451797
673,page,0.004234632
673,park,0.003986839
673,energy,0.003934684
674,melbourne,0.019319432
674,city,0.009174986
674,information,0.005047274
674,event,0.00492311
674,public,0.004824847
674,use,0.0046007824
674,–,0.0041936124
674,design,0.0038955128
674,page,0.0037782008
674,permit,0.0032840495
675,melbourne,0.013480822
675,city,0.0092607085
675,people,0.007553305
675,market,0.0066487766
675,community,0.005886425
675,–,0.0051086443
675,services,0.004983683
675,aboriginal,0.004648858
675,use,0.004564737
675,support,0.004272481
676,melbourne,0.01914991
676,city,0.010478874
676,street,0.0065673753
676,public,0.0062918626
676,food,0.0060848007
676,waste,0.005297364
676,need,0.004900706
676,community,0.004571095
676,permit,0.0043360256
676,gardens,0.004083018
677,melbourne,0.01735427
677,parking,0.014640905
677,city,0.014590755
677,business,0.009257881
677,2,0.008648808
677,information,0.0071762097
677,street,0.006873335
677,pty,0.005460508
677,people,0.0049845492
677,hours,0.004489277
678,melbourne,0.01735427
678,parking,0.014640905
678,city,0.014590755
678,business,0.009257881
678,2,0.008648808
678,information,0.0071762097
678,street,0.006873335
678,pty,0.005460508
678,people,0.0049845492
678,hours,0.004489277
679,melbourne,0.01823038
679,city,0.017268509
679,information,0.0061782524
679,business,0.0053764354
679,page,0.0049374085
679,public,0.0049296
679,program,0.004791965
679,content,0.004227348
679,plan,0.0041903225
679,council,0.0041228025
680,melbourne,0.023199283
680,city,0.013036748
680,business,0.005799956
680,council,0.0048794327
680,street,0.0042618224
680,public,0.0039527453
680,information,0.0039241672
680,venue,0.0038841637
